delta,score_a,score_b,cluster_id,cluster_label,desc_len
-0.10603559,0.72620064,0.62016505,6,Product Management,3131
-0.027369857,0.6166249,0.58925503,1,Data & Analytics,500
-0.029388845,0.69720155,0.6678127,7,QA / Testing,500
0.016016424,0.5184872,0.53450364,1,Data & Analytics,500
-0.08470452,0.6692665,0.584562,4,Backend Engineering,500
-0.043165565,0.6437351,0.60056955,3,DevOps / SRE / Cloud,500
-0.027055204,0.6050206,0.5779654,3,DevOps / SRE / Cloud,500
0.01575023,0.6749621,0.69071233,2,Machine Learning / AI,500
0.087008595,0.58839303,0.6754016,2,Machine Learning / AI,362
-0.06980544,0.6736092,0.60380375,3,DevOps / SRE / Cloud,500
-0.020598888,0.6081447,0.5875458,0,Data Engineering,500
0.053917944,0.6191395,0.67305744,7,QA / Testing,500
0.018247545,0.6576696,0.67591715,2,Machine Learning / AI,500
-0.033509135,0.66836333,0.6348542,5,Frontend / Mobile,500
-0.03032434,0.6870531,0.65672874,0,Data Engineering,500
-0.024867117,0.6114646,0.5865975,5,Frontend / Mobile,500
-0.067698896,0.6205976,0.5528987,5,Frontend / Mobile,500
0.006591141,0.6468691,0.65346026,5,Frontend / Mobile,7422
0.029998481,0.54404145,0.57403994,5,Frontend / Mobile,500
-0.011023641,0.63867646,0.6276528,1,Data & Analytics,7604
-0.047729075,0.6447456,0.5970165,3,DevOps / SRE / Cloud,500
-0.048732758,0.7083425,0.65960974,0,Data Engineering,500
-0.045136094,0.69519794,0.65006185,0,Data Engineering,6849
-0.04151565,0.5833015,0.54178584,0,Data Engineering,500
-0.07209277,0.6080771,0.53598434,0,Data Engineering,500
0.0338943,0.5696923,0.6035866,2,Machine Learning / AI,500
-0.0370844,0.70557195,0.66848755,6,Product Management,500
-0.035405934,0.6367342,0.60132825,2,Machine Learning / AI,4547
-0.031983197,0.6018263,0.5698431,1,Data & Analytics,500
-0.06708938,0.65150243,0.58441305,0,Data Engineering,500
-0.016275108,0.60929835,0.59302324,6,Product Management,500
-0.04123074,0.5824835,0.54125273,1,Data & Analytics,500
0.028763294,0.5824262,0.6111895,5,Frontend / Mobile,500
0.060743093,0.59764886,0.65839195,7,QA / Testing,500
-0.030605495,0.6690151,0.6384096,4,Backend Engineering,500
0.07893735,0.67062217,0.7495595,2,Machine Learning / AI,8087
-0.064422786,0.6436923,0.5792695,5,Frontend / Mobile,500
-0.08171862,0.6564617,0.5747431,4,Backend Engineering,500
-0.05826485,0.5639633,0.50569844,1,Data & Analytics,500
0.0040614605,0.6391024,0.64316386,0,Data Engineering,500
-0.086654186,0.65648437,0.5698302,0,Data Engineering,4416
-0.02297312,0.6049832,0.5820101,0,Data Engineering,310
0.08019835,0.6345804,0.7147787,2,Machine Learning / AI,500
0.07429832,0.5909698,0.6652681,7,QA / Testing,500
-0.015740454,0.6649061,0.64916563,1,Data & Analytics,500
0.059593022,0.6369764,0.69656944,2,Machine Learning / AI,500
-0.08008778,0.6882246,0.60813683,3,DevOps / SRE / Cloud,500
0.013274848,0.67212343,0.6853983,6,Product Management,6234
-0.010371983,0.62159926,0.6112273,5,Frontend / Mobile,500
-0.05665648,0.58502245,0.52836597,1,Data & Analytics,500
0.005989611,0.5353906,0.5413802,1,Data & Analytics,500
-0.014198422,0.6195612,0.6053628,5,Frontend / Mobile,500
-0.082629204,0.6668527,0.5842235,5,Frontend / Mobile,500
0.0830977,0.61342466,0.69652236,6,Product Management,500
-0.04131764,0.5618625,0.5205449,5,Frontend / Mobile,500
0.03127289,0.6489583,0.6802312,2,Machine Learning / AI,500
-0.060132384,0.6434137,0.58328134,0,Data Engineering,500
-0.020429254,0.6524547,0.6320254,0,Data Engineering,500
0.06139171,0.62246126,0.683853,2,Machine Learning / AI,500
-0.049180806,0.60283136,0.55365056,5,Frontend / Mobile,4374
-0.056157827,0.6747959,0.6186381,0,Data Engineering,485
-0.05513197,0.639306,0.58417404,0,Data Engineering,500
-0.0841378,0.63855237,0.5544146,1,Data & Analytics,500
-0.04128176,0.67438066,0.6330989,4,Backend Engineering,500
-0.03432089,0.7432199,0.708899,2,Machine Learning / AI,500
-0.006836772,0.61840636,0.6115696,5,Frontend / Mobile,500
-0.05484402,0.62693655,0.57209253,1,Data & Analytics,500
-0.054374695,0.63591206,0.58153737,3,DevOps / SRE / Cloud,500
-0.089377046,0.6720345,0.58265746,3,DevOps / SRE / Cloud,500
-0.025692582,0.6577101,0.6320175,7,QA / Testing,500
-0.015060663,0.530412,0.51535136,5,Frontend / Mobile,500
-0.018474698,0.70412874,0.68565404,2,Machine Learning / AI,500
-0.05836904,0.6488745,0.5905055,0,Data Engineering,500
-0.06902617,0.61235917,0.543333,6,Product Management,500
-0.08200574,0.67925584,0.5972501,0,Data Engineering,2738
0.0032020807,0.63170266,0.63490474,0,Data Engineering,500
-0.033714354,0.632781,0.5990667,3,DevOps / SRE / Cloud,500
0.009209275,0.63240623,0.6416155,1,Data & Analytics,500
-0.0054038763,0.6624899,0.657086,1,Data & Analytics,500
-0.05585128,0.6363757,0.58052444,3,DevOps / SRE / Cloud,500
0.059100866,0.59560764,0.6547085,2,Machine Learning / AI,500
0.09501928,0.51738566,0.61240494,2,Machine Learning / AI,500
-0.017571568,0.6014357,0.58386415,0,Data Engineering,500
-0.023352504,0.6404436,0.6170911,6,Product Management,4625
-0.075944245,0.7078468,0.6319026,6,Product Management,11272
-0.019623637,0.6096772,0.59005356,5,Frontend / Mobile,500
-0.020575047,0.6235528,0.60297775,0,Data Engineering,500
0.043335497,0.6415802,0.6849157,7,QA / Testing,500
0.033341527,0.6248988,0.6582403,2,Machine Learning / AI,500
-0.003953576,0.6832978,0.67934424,6,Product Management,500
0.01229769,0.6456063,0.65790397,7,QA / Testing,2151
0.018215239,0.633796,0.6520112,2,Machine Learning / AI,500
-0.006788492,0.5970317,0.5902432,3,DevOps / SRE / Cloud,500
-0.06123376,0.67221326,0.6109795,6,Product Management,4623
-0.011231303,0.6330581,0.62182677,6,Product Management,4630
-0.041591823,0.679196,0.6376042,6,Product Management,6735
0.035986483,0.669875,0.7058615,2,Machine Learning / AI,500
0.013110042,0.60739446,0.6205045,1,Data & Analytics,500
-0.073147714,0.7187245,0.6455768,4,Backend Engineering,500
0.04097271,0.6351822,0.6761549,5,Frontend / Mobile,500
-0.05645162,0.61751086,0.56105924,5,Frontend / Mobile,500
-0.03776127,0.66203266,0.6242714,0,Data Engineering,500
-0.04695481,0.6160992,0.56914437,0,Data Engineering,500
-0.0013686419,0.51928765,0.517919,1,Data & Analytics,500
0.0024822354,0.6416258,0.64410806,1,Data & Analytics,500
-0.04710102,0.62917167,0.58207065,3,DevOps / SRE / Cloud,500
-0.05461985,0.6558518,0.60123193,6,Product Management,3668
-0.046998143,0.66914195,0.6221438,0,Data Engineering,500
-0.07352847,0.6646358,0.5911073,3,DevOps / SRE / Cloud,500
-0.043004036,0.6050071,0.5620031,1,Data & Analytics,500
0.112936795,0.5751912,0.688128,2,Machine Learning / AI,500
-0.038222313,0.6484827,0.61026037,5,Frontend / Mobile,500
0.0023614764,0.6696256,0.67198706,2,Machine Learning / AI,500
-0.03440523,0.6762321,0.64182687,4,Backend Engineering,372
-0.019410372,0.62723374,0.6078234,3,DevOps / SRE / Cloud,500
-0.024840653,0.61526173,0.5904211,5,Frontend / Mobile,500
-0.055420697,0.67775756,0.62233686,1,Data & Analytics,6153
-0.14860874,0.6858869,0.5372782,4,Backend Engineering,500
-0.033362985,0.62178487,0.5884219,1,Data & Analytics,5755
-0.04101646,0.6106557,0.56963927,5,Frontend / Mobile,2807
-0.0640949,0.61693865,0.55284375,0,Data Engineering,500
0.042321503,0.62432677,0.66664827,2,Machine Learning / AI,500
-0.04528421,0.64065385,0.59536964,0,Data Engineering,500
-0.034341335,0.72134024,0.6869989,2,Machine Learning / AI,500
-0.05473143,0.630872,0.5761406,1,Data & Analytics,500
-0.07088971,0.6676724,0.5967827,0,Data Engineering,500
-0.116145015,0.729613,0.613468,4,Backend Engineering,500
0.10375595,0.5685017,0.67225766,2,Machine Learning / AI,500
-0.015867531,0.5685718,0.5527043,6,Product Management,500
-0.01621759,0.63008493,0.61386734,5,Frontend / Mobile,500
-0.054362178,0.6439816,0.5896194,5,Frontend / Mobile,500
0.014605105,0.57658684,0.59119195,1,Data & Analytics,500
0.047517836,0.64106345,0.6885813,2,Machine Learning / AI,500
-0.0620054,0.6442982,0.5822928,0,Data Engineering,500
-0.043420255,0.650469,0.60704875,0,Data Engineering,500
0.024769604,0.67729026,0.70205986,2,Machine Learning / AI,500
-0.05292076,0.618153,0.5652322,5,Frontend / Mobile,500
-0.06410301,0.6924632,0.6283602,3,DevOps / SRE / Cloud,443
0.13636696,0.64406335,0.7804303,7,QA / Testing,500
-0.09553856,0.6264183,0.53087974,1,Data & Analytics,8241
-0.030798972,0.64922935,0.6184304,3,DevOps / SRE / Cloud,500
-0.081275225,0.6585244,0.57724917,1,Data & Analytics,500
0.042918563,0.6131452,0.65606374,2,Machine Learning / AI,500
-0.06377435,0.5377192,0.47394484,5,Frontend / Mobile,4786
-0.04256165,0.621241,0.5786793,3,DevOps / SRE / Cloud,500
-0.047115386,0.59264505,0.54552966,1,Data & Analytics,500
-0.082467675,0.66292554,0.58045787,4,Backend Engineering,500
-0.07183862,0.67754096,0.60570234,6,Product Management,477
-0.08859128,0.67427486,0.5856836,0,Data Engineering,500
-0.05763334,0.7138925,0.6562592,0,Data Engineering,1700
0.007951736,0.6066986,0.6146503,0,Data Engineering,500
-0.07125205,0.72246546,0.6512134,4,Backend Engineering,4330
0.029299676,0.5737686,0.6030683,5,Frontend / Mobile,500
-0.07027042,0.7221866,0.6519162,4,Backend Engineering,500
-0.0150206685,0.6281272,0.61310655,0,Data Engineering,500
-0.04203677,0.6635876,0.62155086,0,Data Engineering,500
-0.005389631,0.54780793,0.5424183,5,Frontend / Mobile,500
0.08339095,0.59320605,0.676597,2,Machine Learning / AI,500
-0.04309857,0.6476749,0.60457635,0,Data Engineering,500
0.0024820566,0.6416257,0.64410776,1,Data & Analytics,500
0.15368366,0.6267799,0.7804636,7,QA / Testing,500
-0.03380567,0.65211546,0.6183098,0,Data Engineering,500
0.060995817,0.66760117,0.728597,2,Machine Learning / AI,500
-0.07565904,0.61487514,0.5392161,0,Data Engineering,4195
-0.027958453,0.6273961,0.59943765,5,Frontend / Mobile,4240
-0.049544394,0.6306745,0.5811301,6,Product Management,4448
-0.014683485,0.57178515,0.55710167,1,Data & Analytics,500
0.022075057,0.6827598,0.7048349,2,Machine Learning / AI,500
-0.06350583,0.6739269,0.61042106,0,Data Engineering,4268
-0.032127023,0.6380057,0.60587865,3,DevOps / SRE / Cloud,500
0.018624723,0.5575591,0.5761838,0,Data Engineering,500
-0.045261562,0.6420535,0.5967919,3,DevOps / SRE / Cloud,500
-0.0083604455,0.61096376,0.6026033,3,DevOps / SRE / Cloud,500
-0.034157813,0.64478546,0.61062765,0,Data Engineering,500
-0.03065151,0.668597,0.6379455,4,Backend Engineering,500
-0.04883367,0.59732544,0.5484918,5,Frontend / Mobile,500
-0.013086081,0.64837843,0.63529235,6,Product Management,500
-0.05697924,0.7458054,0.68882614,0,Data Engineering,3831
0.012798667,0.69074,0.70353866,6,Product Management,5013
-0.050800145,0.65877527,0.6079751,3,DevOps / SRE / Cloud,500
-0.02708131,0.6146786,0.5875973,1,Data & Analytics,500
0.037735403,0.6816838,0.7194192,2,Machine Learning / AI,500
-0.040367782,0.65482455,0.6144568,0,Data Engineering,500
-0.0841378,0.63855237,0.5544146,1,Data & Analytics,500
-0.057792187,0.6765805,0.6187883,1,Data & Analytics,500
0.028771818,0.6448465,0.6736183,2,Machine Learning / AI,500
0.013056874,0.6786696,0.69172645,2,Machine Learning / AI,500
-0.040417135,0.64685386,0.6064367,7,QA / Testing,500
0.06278932,0.5588251,0.6216144,1,Data & Analytics,1127
-0.052500725,0.6224317,0.569931,3,DevOps / SRE / Cloud,500
0.0007915497,0.6112826,0.61207414,7,QA / Testing,500
-0.021708071,0.589322,0.5676139,5,Frontend / Mobile,3795
0.020323277,0.6041373,0.6244606,2,Machine Learning / AI,500
0.0017493367,0.5477956,0.54954493,5,Frontend / Mobile,500
-0.026863992,0.66277355,0.63590956,6,Product Management,500
0.036626875,0.6337481,0.670375,7,QA / Testing,500
-0.024685323,0.608718,0.58403265,0,Data Engineering,500
0.10512912,0.65362996,0.7587591,7,QA / Testing,500
-0.01997006,0.61389256,0.5939225,0,Data Engineering,500
-0.05522746,0.7044527,0.64922523,3,DevOps / SRE / Cloud,500
-0.041324377,0.57948595,0.5381616,3,DevOps / SRE / Cloud,500
0.043363035,0.62897563,0.67233866,2,Machine Learning / AI,423
0.033385217,0.6035729,0.6369581,1,Data & Analytics,500
-0.02701509,0.68053895,0.65352386,5,Frontend / Mobile,7934
-0.018738687,0.65325356,0.63451487,1,Data & Analytics,500
-0.045680106,0.6314246,0.5857445,4,Backend Engineering,500
-0.027846575,0.6184045,0.59055793,1,Data & Analytics,500
-0.13121444,0.7140511,0.5828367,4,Backend Engineering,500
-0.048993587,0.62161297,0.5726194,6,Product Management,5136
-0.060985804,0.6912771,0.6302913,1,Data & Analytics,11583
0.012636483,0.6251534,0.6377899,6,Product Management,4611
0.018322766,0.6491268,0.6674496,7,QA / Testing,500
0.034855545,0.61141217,0.6462677,2,Machine Learning / AI,500
-0.006414175,0.6788389,0.67242473,6,Product Management,5584
0.011751711,0.5626151,0.5743668,1,Data & Analytics,500
-0.06601775,0.6585288,0.59251106,5,Frontend / Mobile,500
-0.06060767,0.6834141,0.62280643,7,QA / Testing,7371
-0.036606252,0.6486038,0.61199754,0,Data Engineering,500
0.034412384,0.65915394,0.6935663,2,Machine Learning / AI,500
-0.0068323016,0.64705473,0.64022243,2,Machine Learning / AI,500
-0.05838418,0.6544226,0.5960384,4,Backend Engineering,500
0.14911419,0.62843657,0.77755076,7,QA / Testing,500
0.015471637,0.5435647,0.5590363,1,Data & Analytics,500
-0.07438928,0.6744669,0.6000776,3,DevOps / SRE / Cloud,500
0.04449153,0.6159884,0.6604799,3,DevOps / SRE / Cloud,500
0.10634571,0.64173573,0.74808145,7,QA / Testing,500
0.022839189,0.6053154,0.6281546,6,Product Management,4283
-0.025847852,0.6560101,0.63016224,0,Data Engineering,500
0.0071907043,0.63918424,0.64637494,6,Product Management,4917
0.005837679,0.6532119,0.6590496,3,DevOps / SRE / Cloud,500
0.032845914,0.56717944,0.60002536,5,Frontend / Mobile,500
-0.049923897,0.67121387,0.62128997,6,Product Management,500
-0.0012865663,0.64534307,0.6440565,2,Machine Learning / AI,500
-0.0009779334,0.61658037,0.61560243,1,Data & Analytics,7531
0.01070255,0.6090749,0.61977744,6,Product Management,5983
0.08548188,0.6207677,0.7062496,2,Machine Learning / AI,500
-0.0053685904,0.6241759,0.6188073,0,Data Engineering,500
-0.050359905,0.6280931,0.5777332,3,DevOps / SRE / Cloud,500
-0.023336887,0.648729,0.62539214,3,DevOps / SRE / Cloud,500
-0.04014355,0.66848147,0.6283379,0,Data Engineering,500
-0.032839835,0.65865034,0.6258105,0,Data Engineering,500
-4.4465065e-05,0.5302747,0.5302302,5,Frontend / Mobile,500
-7.414818e-05,0.59123844,0.5911643,5,Frontend / Mobile,500
-0.021381259,0.606303,0.5849217,1,Data & Analytics,500
-0.09250885,0.65165067,0.5591418,4,Backend Engineering,500
-0.06801242,0.6457258,0.5777134,5,Frontend / Mobile,500
-0.0015588999,0.7096019,0.708043,2,Machine Learning / AI,500
-0.048733592,0.69756883,0.64883524,1,Data & Analytics,500
0.009365201,0.6213206,0.6306858,7,QA / Testing,500
-0.018557966,0.57349074,0.5549328,5,Frontend / Mobile,500
0.08907902,0.6188487,0.7079277,7,QA / Testing,500
-0.04769653,0.66689265,0.6191961,0,Data Engineering,500
-0.0035595298,0.6197844,0.6162249,5,Frontend / Mobile,500
-0.025467694,0.6063105,0.5808428,1,Data & Analytics,500
-0.08525026,0.6437667,0.55851644,4,Backend Engineering,500
-0.052586555,0.68391365,0.6313271,1,Data & Analytics,9517
-0.051172733,0.6479745,0.59680176,1,Data & Analytics,500
-0.03945011,0.6535799,0.6141298,5,Frontend / Mobile,500
0.07422233,0.64207274,0.71629506,2,Machine Learning / AI,500
-0.039429426,0.63493645,0.595507,5,Frontend / Mobile,500
0.068871856,0.6009032,0.66977507,2,Machine Learning / AI,500
-0.041770816,0.57484335,0.53307253,5,Frontend / Mobile,500
-0.0055927634,0.66938955,0.6637968,1,Data & Analytics,4905
-0.035481095,0.6654432,0.6299621,0,Data Engineering,500
-0.09823012,0.63956964,0.5413395,5,Frontend / Mobile,7597
-0.01362294,0.59551173,0.5818888,5,Frontend / Mobile,4349
0.0043820143,0.6460557,0.6504377,2,Machine Learning / AI,500
-0.04146993,0.6128156,0.5713457,4,Backend Engineering,500
-0.056153834,0.6599813,0.6038275,0,Data Engineering,500
-0.03812611,0.7101735,0.6720474,0,Data Engineering,6431
-0.07739085,0.67058843,0.5931976,4,Backend Engineering,500
-0.031680465,0.6215973,0.5899168,1,Data & Analytics,500
-0.05334574,0.6692166,0.61587083,0,Data Engineering,500
-0.060621798,0.71927434,0.65865254,0,Data Engineering,500
-0.050189614,0.6261676,0.575978,1,Data & Analytics,500
0.010959566,0.6202609,0.63122046,1,Data & Analytics,500
-0.07388228,0.63775027,0.563868,4,Backend Engineering,500
0.030976534,0.6224911,0.65346766,6,Product Management,5938
-0.026204646,0.62386876,0.5976641,0,Data Engineering,500
-0.04310304,0.6560219,0.61291885,0,Data Engineering,500
-0.07835698,0.66302913,0.58467215,4,Backend Engineering,500
-0.029871166,0.65820867,0.6283375,3,DevOps / SRE / Cloud,500
-0.06819999,0.6744944,0.6062944,3,DevOps / SRE / Cloud,500
-0.056606054,0.62001526,0.5634092,0,Data Engineering,500
-0.023041248,0.6236606,0.6006194,0,Data Engineering,500
-0.027986586,0.6290894,0.6011028,0,Data Engineering,500
0.08557296,0.63724023,0.7228132,7,QA / Testing,500
0.017086625,0.5672584,0.58434504,1,Data & Analytics,500
0.01008904,0.58589774,0.5959868,5,Frontend / Mobile,4020
-0.035710216,0.6508525,0.6151423,3,DevOps / SRE / Cloud,500
-0.055630147,0.6161665,0.5605363,1,Data & Analytics,500
0.1085006,0.6584491,0.7669497,7,QA / Testing,500
-0.020094216,0.61841035,0.59831613,3,DevOps / SRE / Cloud,500
-0.05550939,0.6817361,0.6262267,3,DevOps / SRE / Cloud,500
-0.01842779,0.6475428,0.629115,6,Product Management,4617
-0.025643706,0.62618816,0.60054445,2,Machine Learning / AI,500
-0.042970955,0.58514005,0.5421691,1,Data & Analytics,500
-0.046034217,0.66210544,0.6160712,1,Data & Analytics,500
-0.028584123,0.5929253,0.5643412,5,Frontend / Mobile,500
-0.059908867,0.59641814,0.5365093,3,DevOps / SRE / Cloud,500
-0.031518757,0.5941348,0.56261605,5,Frontend / Mobile,500
0.10819632,0.55092,0.6591163,2,Machine Learning / AI,500
-0.061828017,0.6825537,0.6207257,0,Data Engineering,500
-0.048997343,0.6574806,0.60848325,0,Data Engineering,500
0.08666861,0.58792,0.6745886,2,Machine Learning / AI,500
-0.02401793,0.62029386,0.5962759,1,Data & Analytics,500
-0.028969824,0.6094098,0.58044,0,Data Engineering,500
-0.04268658,0.65693766,0.6142511,4,Backend Engineering,500
0.013114691,0.58024794,0.5933626,5,Frontend / Mobile,500
-0.06664491,0.60941494,0.54277,3,DevOps / SRE / Cloud,500
-0.062170148,0.6625123,0.60034215,3,DevOps / SRE / Cloud,500
-0.064879894,0.61760944,0.55272955,1,Data & Analytics,500
0.043494105,0.6565023,0.6999964,7,QA / Testing,500
-0.0181849,0.63219506,0.61401016,0,Data Engineering,500
-0.075529456,0.66668427,0.5911548,3,DevOps / SRE / Cloud,500
-0.038983583,0.62616247,0.5871789,0,Data Engineering,500
-0.0034971833,0.5976651,0.5941679,3,DevOps / SRE / Cloud,500
-0.035117924,0.6284538,0.59333587,1,Data & Analytics,500
-0.031437576,0.66963863,0.63820106,1,Data & Analytics,500
-0.0379712,0.59649366,0.55852246,1,Data & Analytics,500
0.07797593,0.66352624,0.74150217,7,QA / Testing,500
0.026499867,0.70029557,0.72679543,2,Machine Learning / AI,500
-0.091445744,0.66772777,0.576282,4,Backend Engineering,500
0.08577889,0.6331346,0.7189135,7,QA / Testing,500
0.004545331,0.64138114,0.6459265,2,Machine Learning / AI,500
-0.056135237,0.671412,0.61527675,0,Data Engineering,500
-0.040202796,0.65549535,0.61529255,5,Frontend / Mobile,500
-0.04666418,0.5987695,0.5521053,5,Frontend / Mobile,500
-0.057555735,0.64245486,0.5848991,1,Data & Analytics,500
0.14497322,0.64725316,0.7922264,2,Machine Learning / AI,500
-0.15213776,0.7305173,0.5783796,4,Backend Engineering,500
-0.0047410727,0.7091573,0.7044162,2,Machine Learning / AI,500
-0.08564067,0.7478537,0.662213,6,Product Management,4304
-0.053435743,0.6841708,0.63073504,0,Data Engineering,500
-0.036097348,0.6506247,0.61452734,0,Data Engineering,500
-0.043810844,0.7092423,0.66543144,0,Data Engineering,500
-0.023309946,0.62050116,0.5971912,6,Product Management,500
0.0092660785,0.60560584,0.6148719,6,Product Management,5426
-0.00709641,0.6468476,0.6397512,3,DevOps / SRE / Cloud,500
-0.011336088,0.6572291,0.64589304,6,Product Management,5512
-0.05965519,0.7042954,0.6446402,0,Data Engineering,500
0.029661715,0.6765795,0.7062412,6,Product Management,5702
-0.024136007,0.6248479,0.6007119,4,Backend Engineering,500
-0.042959273,0.64009666,0.5971374,1,Data & Analytics,500
0.020736337,0.5812824,0.6020187,2,Machine Learning / AI,500
-0.0065080523,0.65613955,0.6496315,6,Product Management,5449
-0.07125205,0.72246546,0.6512134,4,Backend Engineering,4330
-0.10547936,0.6976252,0.59214586,0,Data Engineering,500
-0.013287783,0.6105388,0.597251,5,Frontend / Mobile,500
0.026509583,0.6519503,0.6784599,2,Machine Learning / AI,500
-0.0520339,0.59770864,0.54567474,1,Data & Analytics,500
-0.06213945,0.6588171,0.59667766,3,DevOps / SRE / Cloud,500
-0.09315199,0.7043215,0.6111695,4,Backend Engineering,500
-0.027510285,0.6850444,0.6575341,6,Product Management,5053
-0.14983284,0.74815047,0.5983176,4,Backend Engineering,500
0.072057426,0.6568291,0.72888654,7,QA / Testing,500
-0.05534637,0.6426993,0.58735293,0,Data Engineering,500
0.06794518,0.6252116,0.6931568,7,QA / Testing,500
0.010076702,0.6542792,0.6643559,7,QA / Testing,500
-0.03201896,0.61933225,0.5873133,3,DevOps / SRE / Cloud,241
0.053441286,0.5893622,0.6428035,5,Frontend / Mobile,500
-0.068118155,0.69391876,0.6258006,6,Product Management,4840
-0.007734716,0.593089,0.58535427,0,Data Engineering,500
-0.038424015,0.70688224,0.6684582,0,Data Engineering,500
-0.016936064,0.6791567,0.66222066,4,Backend Engineering,500
-0.049218,0.589345,0.540127,1,Data & Analytics,500
-0.035358846,0.6959923,0.66063344,3,DevOps / SRE / Cloud,500
-0.023654103,0.6876196,0.6639655,7,QA / Testing,500
-0.00818193,0.6668192,0.6586373,6,Product Management,4552
-0.060771286,0.70030564,0.63953435,3,DevOps / SRE / Cloud,500
-0.04396504,0.65730006,0.613335,0,Data Engineering,4796
-0.10001892,0.6320813,0.53206235,1,Data & Analytics,500
-0.092635095,0.67463857,0.5820035,0,Data Engineering,500
0.016646981,0.6348505,0.6514975,7,QA / Testing,500
-0.07199621,0.71191627,0.63992006,6,Product Management,4300
-0.023759365,0.6498279,0.62606853,3,DevOps / SRE / Cloud,500
-0.07286817,0.63279337,0.5599252,3,DevOps / SRE / Cloud,500
-0.05802673,0.6259243,0.56789756,0,Data Engineering,500
-0.021364152,0.6212385,0.5998744,0,Data Engineering,500
0.009601057,0.59592104,0.6055221,0,Data Engineering,500
-0.090204954,0.6632539,0.57304895,4,Backend Engineering,500
0.04763609,0.5683347,0.6159708,2,Machine Learning / AI,500
-0.037756562,0.65605813,0.6183016,5,Frontend / Mobile,500
0.013947368,0.55254,0.5664874,1,Data & Analytics,500
-0.08496833,0.6865907,0.60162234,3,DevOps / SRE / Cloud,500
-0.06463659,0.5744075,0.50977093,1,Data & Analytics,500
-0.0088867545,0.661313,0.65242624,2,Machine Learning / AI,500
-0.14992493,0.71161777,0.56169283,4,Backend Engineering,500
-0.06856161,0.58469164,0.51613003,4,Backend Engineering,500
-0.07278764,0.67315984,0.6003722,3,DevOps / SRE / Cloud,500
-0.0968405,0.67621166,0.57937115,0,Data Engineering,500
-0.039762974,0.6127484,0.5729854,5,Frontend / Mobile,500
-0.055622876,0.6086621,0.55303925,0,Data Engineering,500
0.12451732,0.5530342,0.6775515,2,Machine Learning / AI,500
-0.043132484,0.6268458,0.5837133,1,Data & Analytics,500
-0.017665207,0.6057679,0.5881027,5,Frontend / Mobile,500
-0.03319168,0.6562606,0.6230689,5,Frontend / Mobile,500
-0.008905113,0.6603783,0.65147316,1,Data & Analytics,500
0.035249233,0.6334892,0.6687384,7,QA / Testing,500
-0.0046284795,0.6045592,0.5999307,5,Frontend / Mobile,5861
0.05290568,0.62207437,0.67498004,7,QA / Testing,500
0.00832963,0.71766114,0.7259908,6,Product Management,4053
-0.017501831,0.635383,0.6178812,3,DevOps / SRE / Cloud,500
-0.006085634,0.6121891,0.6061035,7,QA / Testing,500
-0.07182139,0.65689653,0.58507514,1,Data & Analytics,500
-0.091517925,0.66575897,0.57424104,0,Data Engineering,500
0.090711534,0.5331851,0.62389666,2,Machine Learning / AI,500
-0.07187849,0.69559956,0.62372106,0,Data Engineering,500
-0.055622876,0.6086621,0.55303925,0,Data Engineering,500
0.06423229,0.6448404,0.7090727,2,Machine Learning / AI,500
-0.06968886,0.6880729,0.61838406,0,Data Engineering,500
0.06861138,0.6749999,0.7436113,7,QA / Testing,500
0.024816036,0.58139694,0.606213,5,Frontend / Mobile,500
-0.0077495575,0.681103,0.67335343,2,Machine Learning / AI,6028
-0.038616776,0.6318103,0.59319353,5,Frontend / Mobile,500
-0.00359416,0.62383574,0.6202416,5,Frontend / Mobile,2845
0.0035847425,0.6581194,0.6617041,6,Product Management,2773
-0.06539941,0.6162742,0.55087477,5,Frontend / Mobile,500
-0.15391672,0.7319431,0.57802635,4,Backend Engineering,500
0.015563667,0.69360405,0.7091677,2,Machine Learning / AI,6024
-0.014165878,0.6266086,0.61244273,5,Frontend / Mobile,7913
-0.07801217,0.6675643,0.5895521,0,Data Engineering,500
-0.08337605,0.66571116,0.5823351,3,DevOps / SRE / Cloud,500
-0.013094664,0.6055074,0.5924127,5,Frontend / Mobile,500
-0.04199803,0.652246,0.61024797,0,Data Engineering,500
0.06788415,0.6258176,0.69370174,5,Frontend / Mobile,3410
-0.037913382,0.6413031,0.60338974,5,Frontend / Mobile,500
0.012857854,0.6679736,0.68083143,1,Data & Analytics,4264
-0.0089944005,0.6270769,0.6180825,6,Product Management,3113
0.048048496,0.63532805,0.68337655,2,Machine Learning / AI,500
-0.006389022,0.6406432,0.63425416,1,Data & Analytics,500
0.0071097016,0.6065942,0.6137039,5,Frontend / Mobile,500
-0.0622589,0.6683281,0.6060692,6,Product Management,500
0.004319668,0.66057616,0.66489583,2,Machine Learning / AI,500
-0.031008422,0.5912027,0.56019425,1,Data & Analytics,500
-0.013467371,0.57110417,0.5576368,5,Frontend / Mobile,500
0.024643064,0.69106466,0.7157077,2,Machine Learning / AI,500
-0.022776425,0.58264357,0.55986714,1,Data & Analytics,500
0.047390044,0.60930437,0.6566944,2,Machine Learning / AI,500
-0.021226466,0.62672895,0.6055025,3,DevOps / SRE / Cloud,500
-0.0647431,0.61866355,0.55392045,5,Frontend / Mobile,500
0.012842774,0.6518286,0.66467136,0,Data Engineering,500
